Time,ECG,PCG,ACC
0.05450000000000001,9535.000000000002,47.00000000000094,1713.0558375634519
0.0555,9697.5,164.0,1715.0862944162436
0.0565,9860.0,173.5,1711.0
0.0575,9903.0,144.0,1701.909090909091
0.0585,9946.0,211.5000000000004,1700.3147208121827
0.059500000000000004,9678.5,310.50000000000057,1704.3756345177665
0.060500000000000005,9410.999999999998,399.5000000000006,1715.6000000000001
0.061500000000000006,9223.999999999998,478.00000000000045,1731.6000000000001
0.0625,9037.0,477.0,1738.0
0.0635,9171.5,337.5,1738.0
0.0645,9306.0,103.5,1736.1116751269035
0.0655,9590.5,-134.0,1733.0659898477156
0.0665,9875.0,-327.5,1727.4040404040404
0.0675,10112.0,-461.0,1720.3333333333333
0.0685,10349.0,-523.0,1708.477157360406
0.0695,10408.5,-517.5,1694.263959390863
0.07050000000000001,10467.999999999998,-462.9999999999995,1691.4736842105262
0.07150000000000001,10358.999999999998,-377.9999999999987,1693.578947368421
0.07250000000000001,10250.0,-283.4999999999987,1701.2
0.07350000000000001,10230.5,-203.49999999999906,1710.2
0.07450000000000001,10211.000000000002,-145.49999999999932,1712.0
0.0755,10299.5,-97.5,1712.0
0.0765,10388.0,-55.5,1687.2000000000003
0.0775,10120.5,-17.0,1656.2000000000003
0.0785,9853.0,24.5,1650.0
0.0795,9214.0,63.5,1650.0
0.0805,8575.0,100.0,1642.421052631579
0.0815,8374.0,132.5,1632.9473684210525
0.0825,8173.0,157.5,1632.0
0.0835,8730.0,184.5,1632.0
0.0845,9287.0,211.5,1616.1218274111675
0.0855,9825.500000000004,232.50000000000014,1598.8629441624364
0.08650000000000001,10364.0,252.50000000000028,1608.5555555555557
0.08750000000000001,10339.5,267.5000000000001,1619.6666666666667
0.08850000000000001,10314.999999999996,266.9999999999999,1623.9390862944163
0.08950000000000001,10104.499999999996,248.99999999999963,1628.0
0.0905,9894.0,216.0,1620.0
0.0915,9795.0,168.0,1612.0
0.0925,9696.0,114.5,1608.969696969697
0.0935,9512.5,72.0,1606.0406091370558
0.0945,9329.0,40.5,1608.0710659898477
0.0955,9109.0,17.0,1610.1010101010102
0.0965,8889.0,7.5,1612.121212121212
0.0975,8969.5,9.5,1614.3553299492387
0.0985,9050.0,10.5,1619.4314720812183
0.0995,9408.0,4.5,1625.6000000000001
0.1005,9766.0,-4.0,1641.6000000000001
0.1015,10074.000000000002,-15.000000000000096,1656.1010101010102
0.10250000000000001,10382.000000000002,-31.00000000000025,1657.111111111111
0.10350000000000001,10455.500000000002,-45.00000000000014,1657.3908629441623
0.10450000000000001,10528.999999999998,-54.000000000000114,1652.3147208121827
0.10550000000000001,10393.999999999998,-63.00000000000014,1648.7575757575758
0.10650000000000001,10258.999999999998,-66.49999999999996,1653.8080808080808
0.1075,10118.0,-58.5,1660.0710659898477
0.1085,9977.0,-44.0,1672.253807106599
0.1095,10044.0,-25.0,1682.4
0.1105,10111.0,-4.0,1684.4
0.1115,10230.5,11.5,1688.020202020202
0.1125,10350.0,19.0,1698.1212121212122
0.1135,10183.0,15.5,1706.4467005076142
0.1145,10016.0,-1.0,1708.4771573604062
0.1155,9693.0,-21.5,1709.2424242424242
0.1165,9370.0,-45.5,1706.2121212121212
0.11750000000000001,9289.0,-77.00000000000024,1704.8223350253807
0.11850000000000001,9208.000000000002,-103.50000000000026,1707.8680203045685
0.11950000000000001,9316.500000000002,-118.00000000000014,1711.8
0.12050000000000001,9425.0,-129.00000000000017,1717.8
0.12150000000000001,9418.5,-135.5,1722.909090909091
0.1225,9412.0,-130.5,1725.939393939394
0.1235,9332.0,-119.5,1728.0
0.1245,9252.0,-102.5,1728.0
0.1255,9287.0,-77.5,1730.121212121212
0.1265,9322.0,-58.0,1736.1818181818182
0.1275,9428.0,-42.5,1740.3756345177665
0.1285,9534.0,-20.0,1741.3908629441623
0.1295,9604.5,-1.0,1740.0
0.1305,9675.0,12.0,1735.0
0.1315,9689.0,26.0,1726.7474747474746
0.1325,9703.0,38.0,1713.6161616161614
0.1335,9657.0,40.5,1702.5888324873097
0.1345,9611.0,25.0,1694.4670050761422
0.1355,9596.5,11.5,1687.7272727272727
0.1365,9582.0,15.5,1682.6767676767677
0.1375,9708.0,14.5,1682.8629441624366
0.1385,9834.0,7.5,1688.9543147208121
0.1395,9978.0,2.5,1690.421052631579
0.1405,10122.0,-9.500000000000236,1687.2631578947369
0.14150000000000001,10122.0,-17.49999999999997,1692.6000000000001
0.14250000000000002,10121.999999999998,-14.99999999999989,1703.6000000000001
0.14350000000000002,10083.499999999998,-22.0000000000005,1714.6000000000001
0.14450000000000002,10045.0,-39.00000000000044,1725.6000000000001
0.14550000000000002,10056.5,-40.999999999999666,1730.0
0.14650000000000002,10067.999999999998,-25.499999999999474,1730.0
0.1475,9991.0,-10.0,1732.3999999999999
0.1485,9914.0,1.0,1736.3999999999999
0.1495,9777.5,10.5,1738.0
0.1505,9641.0,17.5,1738.0
0.1515,9679.916256157636,26.5,1741.5353535353534
0.1525,9718.832512315272,43.5,1746.5858585858587
0.1535,9807.39603960396,59.5,1748.0
0.1545,9897.495049504949,73.0,1748.0
0.1555,9703.108374384241,86.5,1731.3333333333333
0.1565,9493.748768472911,83.0,1709.1111111111106
0.1575,9170.940594059408,62.5,1689.9289340101518
0.1585,8838.26732673267,49.5,1671.654822335025
0.1595,8830.65,45.0,1672.8000000000002
0.1605,8859.15,41.0,1678.8000000000002
0.1615,9124.350000000004,43.5,1677.5757575757575
0.1625,9415.850000000004,40.5,1674.5454545454545
0.1635,9528.250000000002,33.5,1678.994923857868
0.1645,9620.750000000002,37.5,1685.0862944162436
0.1655,9557.55,34.0,1693.7272727272727
0.1665,9477.05,17.0,1702.818181818182
0.1675,9503.2,8.0,1711.9492385786803
0.1685,9541.2,12.0,1721.0862944162438
0.1695,9639.050000000001,20.0,1738.2000000000003
0.1705,9743.550000000001,26.5,1756.2000000000003
0.1715,9780.550000000001,30.500000000000043,1769.818181818182
0.17250000000000001,9810.050000000001,30.999999999999943,1782.949494949495
0.17350000000000002,9836.4,23.999999999999666,1800.8121827411169
0.17450000000000002,9862.4,15.99999999999989,1819.0862944162438
0.17550000000000002,9878.05,11.99999999999989,1828.6363636363637
0.17650000000000002,9892.55,-1.000000000000611,1837.727272727273
0.17750000000000002,9836.399999999998,-28.500000000000917,1840.9543147208124
0.1785,9772.4,-59.0,1844.0
0.1795,9747.1,-73.5,1849.0
0.1805,9726.1,-69.5,1854.0
0.1815,9772.150000000001,-70.5,1856.020202020202
0.1825,9825.650000000001,-75.0,1858.020304568528
0.1835,9764.849999999999,-59.5,1859.0355329949239
0.1845,9691.349999999999,-32.5,1858.7373737373732
0.1855,9521.999999999998,-12.5,1833.4848484848485
0.1865,9341.999999999998,-0.5,1808.4365482233507
0.1875,9314.1,5.5,1786.10152284264
0.1885,9303.1,11.0,1765.2
0.1895,9440.150000000001,18.5,1757.2
0.1905,9593.650000000001,18.0,1748.5858585858587
0.1915,9650.4,10.5,1734.4444444444443
0.1925,9696.4,8.5,1720.2944162436547
0.1935,9594.8,5.0,1706.0812182741115
0.1945,9476.8,-6.5,1694.7575757575758
0.1955,9397.949999999999,-14.5,1699.8080808080808
0.1965,9323.449999999999,-16.0,1703.482233502538
0.1975,9420.850000000002,-17.5,1700.4365482233502
0.1985,9537.350000000002,-19.5,1698.8
0.1995,9731.700000000003,-18.0,1702.8
0.2005,9934.700000000003,-14.5,1704.5858585858584
0.2015,10008.550000000001,-14.0,1697.5151515151515
0.2025,10068.050000000001,-15.0,1692.6700507614214
0.20350000000000001,10011.9,-15.500000000000014,1695.7157360406093
0.20450000000000002,9942.9,-25.500000000000526,1699.5151515151517
0.20550000000000002,9990.0,-46.50000000000064,1705.5757575757577
0.20650000000000002,10050.0,-65.00000000000038,1713.56345177665
0.20750000000000002,10171.650000000001,-83.50000000000064,1726.7614213197971
0.20850000000000002,10300.150000000001,-106.50000000000064,1735.6842105263158
0.20950000000000002,10161.799999999996,-121.00000000000017,1734.6315789473683
0.21050000000000002,9993.799999999994,-122.49999999999991,1734.8080808080808
0.2115,9656.149999999996,-113.5,1736.828282828283
0.2125,9299.649999999996,-98.5,1738.4263959390862
0.2135,9227.1,-82.5,1739.4416243654823
0.2145,9186.1,-65.5,1744.9999999999998
0.2155,9390.350000000002,-50.0,1756.111111111111
0.2165,9621.850000000002,-36.0,1767.248730964467
0.2175,9676.050000000001,-27.5,1778.4162436548224
0.2185,9710.550000000001,-19.0,1777.0
0.2195,9599.699999999999,2.5,1763.0
0.2205,9472.699999999999,23.5,1754.989898989899
0.2215,9513.550000000001,38.0,1752.969696969697
0.2225,9573.050000000001,59.5,1748.3045685279187
0.2235,9714.900000000001,79.0,1741.197969543147
0.2245,9865.900000000001,85.5,1733.0
0.2255,9885.5,88.0,1723.909090909091
0.2265,9890.5,88.0,1717.6852791878173
0.2275,9855.9,82.5,1713.6243654822335
0.2285,9816.9,76.5,1705.4
0.2295,9779.699999999999,69.0,1694.3999999999999
0.2305,9742.699999999999,59.5,1686.969696969697
0.2315,9584.649999999998,53.5,1681.919191919192
0.2325,9413.149999999998,48.5,1671.8172588832485
0.2335,9265.949999999999,39.0,1658.6192893401014
0.23450000000000001,9121.449999999999,27.499999999999847,1657.939393939394
0.23550000000000001,9231.2,17.99999999999978,1664.0
0.23650000000000002,9369.2,10.999999999999833,1671.4416243654823
0.23750000000000002,9567.050000000003,3.999999999999778,1679.5634517766498
0.23850000000000002,9771.550000000003,-6.000000000000333,1679.9
0.23950000000000002,9789.75,-17.500000000000306,1676.9
0.24050000000000002,9787.25,-26.500000000000195,1680.9494949494951
0.24150000000000002,9791.5,-36.000000000000334,1688.020202020202
0.2425,9796.5,-45.0,1684.8832487309644
0.2435,9990.050000000003,-45.5,1677.7766497461928
0.2445,10204.550000000003,-43.5,1672.2121212121212
0.2455,10410.500000000002,-45.5,1667.1616161616162
0.2465,10615.500000000002,-45.5,1665.218274111675
0.2475,10658.95,-38.5,1664.2030456852792
0.2485,10684.45,-27.5,1664.8
0.2495,10608.699999999999,-17.0,1665.8
0.2505,10521.699999999999,1.0,1674.080808080808
0.2515,10322.649999999998,28.5,1684.181818181818
0.2525,10111.149999999998,53.5,1698.48730964467
0.2535,9854.649999999998,77.5,1713.7157360406093
0.2545,9593.149999999998,98.0,1708.272727272727
0.2555,9574.2,105.5,1699.1818181818178
0.2565,9582.199999999999,107.5,1707.7157360406095
0.2575,9851.199999999993,106.0,1718.8832487309646
0.2585,10149.200000000003,93.5,1735.3000000000002
0.2595,10358.550000000003,73.5,1752.3000000000002
0.2605,10558.050000000003,55.0,1756.7272727272727
0.2615,10575.3,41.5,1759.7575757575758
0.2625,10572.3,30.5,1752.5279187817257
0.2635,10605.300000000001,20.0,1744.4060913705582
0.2645,10642.300000000001,16.5,1744.959595959596
0.2655,10734.2,21.0,1745.969696969697
0.2665,10832.2,22.5,1753.8781725888325
0.2675,10896.0,21.5,1762.0
0.2685,10956.0,24.0,1757.0
0.2695,11070.45,24.5,1752.0
0.2705,11190.95,21.5,1762.1010101010102
0.2715,11320.000000000002,20.0,1772.2233502538074
0.2725,11450.000000000002,15.5,1783.3908629441628
0.2735,11344.199999999999,2.0,1793.7979797979797
0.2745,11212.199999999999,-7.0,1789.7575757575755
0.2755,10897.049999999996,-2.0,1785.431472081218
0.2765,10561.549999999996,-0.5,1777.3096446700506
0.2775,10343.949999999997,-2.0,1769.8947368421052
0.2785,10139.449999999997,-0.5,1768.842105263158
0.2795,10079.85,-16.0,1765.5999999999997
0.2805,10036.35,-23.5,1753.5999999999997
0.28150000000000003,9966.75,-8.999999999999613,1743.1999999999998
0.28250000000000003,9894.25,-12.00000000000111,1739.1999999999998
0.28350000000000003,9820.849999999999,-20.499999999999833,1736.2
0.28450000000000003,9747.349999999999,-11.499999999999167,1737.2
0.28550000000000003,9778.25,-0.4999999999996114,1737.8
0.28650000000000003,9820.75,4.500000000000167,1736.8
0.28750000000000003,9891.6,7.500000000000167,1732.4210526315783
0.28850000000000003,9965.6,2.499999999999278,1714.5263157894733
0.28950000000000004,9962.65,-18.000000000001556,1698.6666666666663
0.29050000000000004,9951.15,-41.50000000000105,1687.5555555555552
0.2915,9918.96551724138,-58.0,1677.7258883248733
0.2925,9884.48275862069,-81.5,1670.6192893401014
0.2935,9900.673267326732,-120.5,1670.9494949494951
0.2945,9924.435643564357,-160.5,1685.090909090909
0.2955,9911.251231527094,-191.5,1697.3807106598983
0.2965,9891.546798029556,-210.5,1706.5177664974617
0.2975,9726.435643564357,-212.0,1717.5999999999995
0.2985,9529.405940594055,-200.0,1731.5999999999995
0.2995,9287.599999999995,-175.0,1739.5959595959596
0.3005,9034.599999999995,-128.5,1738.5858585858587
0.3015,8972.0,-66.0,1735.8680203045683
0.3025,8957.0,-3.5,1730.7918781725887
0.3035,9152.000000000005,54.5,1725.7272727272727
0.3045,9399.500000000005,106.5,1720.6767676767677
0.3055,9586.200000000004,148.5,1714.6598984771572
0.3065,9757.700000000004,164.5,1707.5532994923858
0.3075,9685.999999999996,166.5,1707.0
0.3085,9553.499999999996,195.5,1713.0
0.3095,9358.199999999995,207.5,1714.989898989899
0.3105,9147.199999999995,165.0,1712.969696969697
0.3115,9116.2,120.5,1709.3604060913708
0.3125,9130.2,95.5,1704.284263959391
0.3135,9230.200000000003,79.0,1697.0
0.3145,9351.700000000003,71.0,1687.9090909090908
0.3155,9338.4,61.0,1682.8426395939086
0.3165,9291.4,41.5,1680.8121827411167
0.3175,9197.999999999998,27.5,1676.9999999999998
0.3185,9092.999999999998,21.0,1671.9999999999998
0.3195,9140.800000000001,6.0,1665.1515151515148
0.3205,9226.800000000001,-20.0,1657.070707070707
0.3215,9342.800000000003,-53.5,1655.2588832487309
0.3225,9466.300000000003,-81.5,1657.2893401015228
0.3235,9399.799999999997,-95.5,1659.3131313131312
0.3245,9285.799999999997,-107.0,1661.3333333333333
0.3255,9102.599999999995,-117.0,1672.8832487309644
0.3265,8902.099999999995,-120.0,1689.1269035532991
0.3275,8882.0,-115.5,1694.0
0.3285,8907.0,-101.5,1694.0
0.3295,9072.000000000004,-86.5,1694.0
0.3305,9272.000000000004,-75.0,1694.0
0.3315,9397.200000000003,-61.5,1686.6903553299487
0.3325,9503.700000000003,-50.0,1676.5380710659895
0.3335,9493.0,-26.0,1662.6363636363635
0.3345,9453.0,17.0,1647.4848484848485
0.3355,9427.0,48.0,1644.0
0.3365,9404.5,68.0,1644.0
0.3375,9454.000000000002,90.0,1640.0
0.3385,9521.500000000002,101.5,1635.0
0.3395,9582.600000000002,102.0,1638.0404040404042
0.3405,9642.100000000002,101.0,1643.0909090909092
0.3415,9678.0,89.0,1646.4974619289342
0.3425,9708.0,62.0,1649.543147208122
0.3435,9856.800000000005,48.00000000000006,1650.0
0.34450000000000003,10035.300000000005,43.49999999999939,1650.0
0.34550000000000003,10430.60000000001,27.99999999999889,1652.6497461928934
0.34650000000000003,10880.10000000001,14.499999999999611,1655.6954314720813
0.34750000000000003,11454.000000000013,-1.5000000000013873,1658.842105263158
0.34850000000000003,12059.000000000013,-33.50000000000216,1661.9999999999995
0.34950000000000003,12633.600000000013,-68.50000000000172,1652.9090909090905
0.35050000000000003,13200.600000000013,-93.50000000000105,1644.0
0.35150000000000003,13609.200000000008,-109.00000000000067,1644.0
0.35250000000000004,13978.200000000008,-120.00000000000055,1643.090909090908
0.35350000000000004,14102.000000000002,-128.00000000000034,1624.9090909090903
0.3545,14164.499999999998,-121.0,1608.0
0.3555,14090.2,-94.5,1608.0
0.3565,13981.699999999999,-68.0,1607.8
0.3575,13982.400000000001,-53.5,1605.8
0.3585,14010.400000000001,-39.5,1604.0
0.3595,14103.600000000002,-17.0,1604.0
0.3605,14213.100000000002,4.0,1604.6091370558377
0.3615,14065.399999999996,17.0,1609.6852791878173
0.3625,13853.399999999996,23.0,1614.9090909090908
0.3635,13396.199999999988,23.5,1620.969696969697
0.3645,12877.699999999988,26.5,1627.208121827411
0.3655,12495.999999999993,32.5,1634.3147208121827
0.3665,12148.499999999993,36.5,1640.3999999999999
0.3675,11956.599999999997,44.5,1642.3999999999999
0.3685,11803.599999999997,58.5,1645.8181818181815
0.3695,11429.79999999999,71.5,1654.9090909090908
0.3705,11000.79999999999,83.0,1664.4568527918782
0.3715,10376.599999999986,98.0,1675.6243654822333
0.3725,9703.599999999986,120.5,1689.0505050505046
0.3735,9266.199999999992,140.0,1709.252525252525
0.3745,8887.699999999992,140.5,1730.8527918781724
0.3755,8746.799999999997,129.0,1756.2335025380714
0.3765,8665.299999999997,120.5,1776.7000000000003
0.3775,8452.999999999995,110.5,1785.7000000000003
0.3785,8207.999999999995,95.0,1791.090909090909
0.3795,7891.399999999992,81.0,1788.060606060606
0.3805,7556.899999999992,63.5,1780.802030456853
0.3815,7493.6,34.0,1764.5583756345177
0.3825,7498.1,5.0,1747.6363636363633
0.3835,7688.200000000005,-8.5,1729.4545454545448
0.3845,7924.700000000005,-22.5,1706.730964467004
0.3855,8064.800000000003,-60.5,1676.2741116751263
0.3865,8180.800000000003,-124.0,1648.3999999999996
0.3875,8285.600000000002,-212.5,1624.3999999999996
0.3885,8387.600000000002,-326.0,1604.7474747474746
0.3895,8601.200000000006,-449.0,1591.6161616161612
0.3905,8842.700000000006,-563.0,1576.7512690355325
0.3915,8988.200000000003,-647.5,1559.4923857868018
0.3925,9109.700000000003,-688.5,1542.7272727272725
0.3935,9047.999999999998,-683.0,1526.5656565656564
0.3945,8940.499999999998,-612.0,1507.0253807106594
0.3955,8890.599999999999,-470.0,1483.675126903553
0.3965,8855.099999999999,-286.5,1464.0
0.3975,8930.800000000003,-82.0,1448.0
0.3985,9034.300000000003,136.5,1434.4444444444443
0.3995,9033.0,339.0,1423.3333333333333
0.4005,9005.5,483.5,1413.7766497461926
0.4015,8893.999999999996,574.0,1405.654822335025
0.4025,8761.499999999996,634.0,1395.8888888888885
0.4035,8769.400000000001,635.0,1384.7777777777776
0.4045,8812.400000000001,537.5,1385.786802030457
0.4055,8969.000000000004,352.0,1395.9390862944167
0.40650000000000003,9154.000000000004,90.49999999999159,1413.200000000001
0.40750000000000003,9281.800000000003,-240.0000000000199,1435.200000000001
0.40850000000000003,9395.300000000003,-577.5000000000176,1457.9393939393947
0.40950000000000003,9467.600000000002,-855.5000000000133,1481.1717171717175
0.41050000000000003,9529.600000000002,-950.9999999999974,1500.7005076142132
0.41150000000000003,9602.000000000002,-719.999999999977,1517.959390862944
0.41250000000000003,9677.000000000002,-260.499999999972,1524.0
0.41350000000000003,9711.6,240.0000000000275,1524.0
0.41450000000000004,9736.1,736.0000000000275,1523.3197969543146
0.41550000000000004,9739.4,1179.0000000000216,1522.3045685279187
0.41650000000000004,9737.4,1522.0000000000164,1519.0526315789473
0.41750000000000004,9735.0,1784.5000000000127,1514.8421052631577
0.41850000000000004,9732.5,1908.5000000000011,1529.200000000001
0.4195,9631.999999999996,1846.5,1548.2000000000003
0.4205,9506.999999999996,1696.0,1572.0000000000005
0.4215,9353.999999999996,1442.5,1597.0000000000005
0.4225,9193.999999999996,1011.5,1642.800000000001
0.4235,9261.600000000002,564.0,1693.800000000001
0.4245,9386.100000000002,220.0,1740.000000000001
0.4255,9650.200000000006,-177.0,1785.000000000001
0.4265,9949.200000000006,-741.0,1818.4210526315787
0.4275,10008.2,-1306.5,1848.9473684210514
0.4285,10007.2,-1685.5,1870.181818181818
0.4295,9791.799999999994,-1902.0,1890.383838383839
0.4305,9522.799999999994,-1973.5,1901.3401015228428
0.4315,9414.221674876846,-1838.5,1911.492385786802
0.4325,9345.748768472906,-1573.0,1909.121212121212
0.4335,9443.594059405938,-1283.0,1906.090909090909
0.4345,9591.118811881184,-931.5,1915.8477157360408
0.4355,9632.064039408868,-478.5,1926.0
0.4365,9637.48275862069,22.5,1935.0
0.4375,9530.287128712867,506.0,1944.0
0.4385,9379.297029702971,923.5,1948.040404040404
0.4395,9297.95,1202.0,1951.675126903554
0.4405,9246.45,1282.0,1935.4314720812185
0.4415,9282.449999999999,1159.0,1918.939393939394
0.4425,9355.949999999999,849.0,1897.7272727272725
0.4435,9406.699999999999,385.5,1876.6497461928932
0.4445,9447.699999999999,-166.5,1857.36040609137
0.4455,9433.400000000001,-727.5,1836.8999999999987
0.4465,9395.400000000001,-1220.5,1805.8999999999987
0.4475,9351.45,-1573.0,1774.2626262626247
0.4485,9304.95,-1730.0,1736.888888888888
0.4495,9323.9,-1681.0,1700.3451776649745
0.4505,9370.9,-1448.0,1669.8883248730967
0.4515,9492.099999999997,-1071.0,1639.1515151515157
0.4525,9645.099999999997,-614.0,1606.828282828283
0.4535,9742.449999999999,-142.0,1573.7868020304568
0.4545,9815.949999999999,297.5,1537.2385786802035
0.4555,9734.75,664.0,1501.8000000000004
0.4565,9587.249999999996,922.5,1470.7999999999997
0.4575,9432.049999999996,1059.5,1440.747474747474
0.4585,9273.549999999996,1098.0,1414.4848484848474
0.4595,9291.800000000003,1078.5,1388.1928934010139
0.4605,9385.800000000003,1024.5,1361.7969543147199
0.4615,9543.850000000006,946.0,1334.4242424242418
0.4625,9729.350000000006,865.0,1304.121212121212
0.4635,9760.499999999998,798.0,1278.4365482233502
0.4645,9725.499999999998,730.0,1265.2385786802029
0.4655,9590.749999999995,646.0,1253.6
0.4665,9413.249999999995,542.5,1245.6
0.4675,9322.549999999997,421.5,1238.181818181818
0.4685,9269.049999999997,296.9999999999966,1232.121212121212
0.46950000000000003,9293.250000000002,172.49999999999295,1232.5482233502544
0.47050000000000003,9350.750000000002,44.49999999999284,1246.7614213197978
0.47150000000000003,9383.75,-80.50000000000672,1260.5959595959605
0.47250000000000003,9406.25,-194.00000000000588,1273.7272727272734
0.47350000000000003,9409.85,-288.5000000000046,1286.5076142131984
0.47450000000000003,9405.35,-364.5000000000038,1298.6903553299494
0.47550000000000003,9380.9,-428.5000000000033,1314.4000000000003
0.47650000000000003,9347.9,-472.00000000000153,1335.4000000000003
0.47750000000000004,9267.999999999996,-478.9999999999992,1360.525252525253
0.47850000000000004,9167.999999999996,-450.4999999999976,1391.8383838383847
0.47950000000000004,9140.8,-394.4999999999962,1420.2335025380717
0.48050000000000004,9144.8,-319.4999999999955,1444.598984771574
0.48150000000000004,9328.00000000001,-224.999999999994,1469.8181818181824
0.4825,9587.999999999995,-107.5,1496.0808080808083
0.4835,9835.399999999994,12.0,1518.58883248731
0.4845,10077.399999999994,116.5,1536.8629441624366
0.4855,10078.250000000002,203.5,1551.2631578947369
0.4865,9975.750000000002,272.0,1561.7894736842104
0.4875,9756.000000000005,324.5,1565.3939393939395
0.4885,9486.000000000005,358.0,1564.3838383838383
0.4895,9338.850000000002,368.5,1564.6294416243654
0.4905,9244.350000000002,355.5,1565.6446700507613
0.4915,9256.249999999998,318.0,1566.0
0.4925,9313.749999999998,263.0,1566.0
0.4935,9374.749999999998,199.0,1570.0812182741117
0.4945,9437.249999999998,123.0,1576.1725888324872
0.4955,9547.349999999997,41.0,1578.7
0.4965,9677.849999999997,-39.0,1579.7
0.4975,9866.449999999995,-122.0,1586.3636363636365
0.4985,10079.949999999995,-199.0,1595.454545454546
0.4995,10229.749999999998,-257.5,1601.6548223350255
0.5005,10352.24999999999,-307.49999999999716,1606.7309644670047
0.5015,10383.050000000001,-351.9999999999979,1613.3030303030298
0.5025,10374.550000000001,-375.4999999999995,1620.373737373737
0.5035,10374.449999999999,-379.0000000000001,1627.4720812182736
0.5045,10377.949999999999,-373.00000000000057,1634.578680203045
0.5055,10385.65,-358.00000000000114,1630.4000000000005
0.5065,10395.15,-337.0000000000012,1623.4000000000005
0.5075,10323.100000000008,-313.0000000000014,1610.6868686868697
0.5085,10216.100000000008,-288.0000000000013,1596.5454545454556
0.5095,10082.500000000011,-268.0000000000009,1584.0101522842644
0.5105,9937.500000000011,-249.50000000000117,1571.8274111675125
0.5115,9879.650000000001,-228.50000000000117,1570.0
0.5125,9859.15,-209.000000000001,1570.0
0.5135,9895.000000000002,-186.00000000000156,1573.5329949238576
0.5145,9955.000000000002,-158.00000000000156,1577.5939086294413
0.5155,10000.650000000001,-133.00000000000122,1575.3000000000004
0.5165,10040.150000000001,-115.00000000000078,1572.3000000000004
0.5175,10097.150000000001,-104.00000000000044,1572.9090909090908
0.5185,10161.650000000001,-99.00000000000011,1573.919191919192
0.5195,10242.950000000003,-94.00000000000044,1564.6598984771579
0.5205,10331.450000000003,-89.00000000000011,1554.507614213198
0.5215,10336.3,-83.5000000000005,1549.20202020202
0.5225,10305.3,-62.50000000000183,1544.151515151515
0.5235,10194.499999999995,-30.000000000001776,1544.9847715736041
0.5245,10049.499999999995,3.4999999999980567,1546.0
0.5255,9994.8,44.999999999997335,1565.0
0.5265,9978.8,92.49999999999739,1584.0
0.5275,10133.250000000007,139.99999999999733,1584.0
0.5285,10360.750000000007,193.99999999999667,1583.7157360406104
0.5295,10594.200000000008,248.99999999999721,1569.5025380710674
0.5305,10830.200000000008,290.4999999999982,1555.9494949494951
0.5315,10884.55,329.99999999999744,1554.939393939394
