Time,ECG,PCG,ACC
0.1089,-67621.7,-1586.2000000000012,-6937.096446700507
0.1099,-67351.59999999999,-990.3000000000018,-6793.899999999999
0.1109,-67068.59999999999,-383.6000000000017,-6626.899999999999
0.1119,-66875.6,204.39999999999839,-6459.999999999999
0.1129,-66705.1,773.2999999999985,-6293.333333333333
0.1139,-66534.6,1220.5999999999988,-6132.568527918782
0.1149,-66364.1,1467.3999999999994,-5984.3451776649745
0.1159,-66260.8,1529.6,-5849.818181818181
0.1169,-66174.3,1452.1000000000004,-5740.727272727272
0.1179,-66446.2,1280.0999999999983,-5649.086294416243
0.1189,-66807.7,1054.0999999999974,-5587.15736040609
0.1199,-67356.0,765.4999999999968,-5540.8
0.12090000000000001,-67951.0,385.89999999999566,-5517.8
0.12190000000000001,-68232.8,-57.10000000000497,-5511.676767676768
0.1229,-68436.3,-502.49999999999875,-5530.868686868686
0.1239,-68399.8,-897.099999999999,-5560.33502538071
0.1249,-68303.3,-1199.6999999999991,-5603.989847715736
0.1259,-68345.2,-1390.100000000002,-5657.545454545455
0.1269,-68421.7,-1459.3000000000006,-5723.20202020202
0.1279,-68479.0,-1402.8999999999992,-5808.578680203045
0.12890000000000001,-68531.5,-1231.299999999998,-5916.192893401015
0.12990000000000002,-68318.4,-991.5999999999973,-6028.0
0.13090000000000002,-68038.9,-733.8999999999971,-6144.0
0.13190000000000002,-67747.79999999999,-470.3999999999971,-6257.555555555557
0.13290000000000002,-67453.79999999999,-205.49999999999704,-6368.666666666668
0.13390000000000002,-67267.8,39.70000000000272,-6475.847715736043
0.13490000000000002,-67108.8,245.80000000000226,-6579.401015228429
0.13590000000000002,-66820.59999999999,400.1000000000016,-6667.666666666668
0.13690000000000002,-66500.09999999999,496.900000000001,-6743.424242424244
0.13790000000000002,-66238.79999999999,544.7000000000005,-6798.568527918782
0.13890000000000002,-65992.29999999999,562.5000000000001,-6838.162436548224
0.13990000000000002,-66226.20000000001,561.3,-6858.2
0.14090000000000003,-66580.20000000001,539.3999999999992,-6865.2
0.14190000000000003,-67150.60000000002,491.99999999999807,-6860.121212121212
0.14290000000000003,-67775.10000000002,434.79999999999774,-6846.989898989898
0.14390000000000003,-68108.40000000001,378.5999999999978,-6830.6700507614205
0.14490000000000003,-68368.90000000001,324.39999999999793,-6812.395939086294
0.14590000000000003,-68447.0,272.199999999998,-6801.40404040404
0.14690000000000003,-68479.5,229.19999999999837,-6794.333333333333
0.14789999999999998,-68522.8,201.60000000000042,-6787.918781725888
0.14889999999999998,-68568.8,188.2000000000002,-6781.827411167513
0.14989999999999998,-68373.6,183.40000000000006,-6782.1
0.15089999999999998,-68118.1,189.2999999999999,-6785.1
0.15189999999999998,-67630.2,203.49999999999974,-6788.828282828283
0.15289999999999998,-67084.2,218.49999999999974,-6792.868686868686
0.15389999999999998,-66801.8,231.6999999999998,-6797.6548223350255
0.15489999999999998,-66585.3,242.8999999999998,-6802.730964467005
0.15589999999999998,-66737.2,247.59999999999994,-6813.090909090909
0.15689999999999998,-66981.2,245.30000000000004,-6825.212121212121
0.15789999999999998,-67158.8,238.7000000000001,-6834.253807106599
0.15889999999999999,-67319.8,223.60000000000028,-6842.375634517766
0.1599,-67265.6,202.20000000000036,-6854.4
0.1609,-67157.6,175.70000000000044,-6867.4
0.1619,-67113.6,143.30000000000055,-6869.19191919192
0.1629,-67085.6,108.50000000000058,-6868.181818181818
0.1639,-67221.6,79.80000000000047,-6864.670050761421
0.1649,-67398.6,57.200000000000365,-6860.609137055838
0.1659,-67538.8,37.000000000000334,-6850.555555555556
0.1669,-67669.8,16.10000000000035,-6839.444444444444
0.1679,-67627.2,-5.799999999999635,-6807.969543147209
0.1689,-67541.2,-32.29999999999955,-6773.4517766497465
0.1699,-67317.6,-61.9999999999995,-6751.0526315789475
0.1709,-67059.6,-85.69999999999962,-6730.0
0.1719,-66784.40000000001,-97.90000000000009,-6711.0
0.1729,-66504.90000000001,-103.50000000000006,-6692.0
0.1739,-66392.2,-105.80000000000003,-6666.0
0.1749,-66321.2,-98.79999999999991,-6640.0
0.1759,-66503.8,-79.99999999999977,-6606.0
0.1769,-66749.8,-55.49999999999972,-6572.0
0.1779,-67071.40000000001,-34.09999999999977,-6541.0
0.1789,-67411.90000000001,-16.69999999999981,-6510.0
0.1799,-67636.0,-7.799999999999911,-6473.1578947368425
0.1809,-67831.0,-7.0,-6437.575757575758
0.1819,-67985.2,-13.300000000000079,-6413.333333333333
0.1829,-68129.2,-29.30000000000019,-6388.3451776649745
0.1839,-68321.6,-49.90000000000023,-6357.888324873096
0.1849,-68526.1,-72.70000000000026,-6327.909090909091
0.1859,-68597.4,-99.3000000000003,-6300.636363636363
0.1869,-68635.4,-127.20000000000032,-6276.446700507614
0.1879,-68372.2,-152.50000000000028,-6267.30964467005
0.1889,-68033.7,-178.4000000000003,-6256.4
0.1899,-67522.79999999999,-199.00000000000023,-6238.4
0.19090000000000001,-66968.79999999999,-210.90000000000012,-6223.393939393939
0.19190000000000002,-66492.4,-220.1000000000001,-6220.363636363636
0.19290000000000002,-66035.4,-228.2000000000001,-6214.8730964467
0.19390000000000002,-65827.59999999999,-226.29999999999995,-6200.659898477157
0.19490000000000002,-65682.09999999999,-215.19999999999987,-6187.979797979798
0.19590000000000002,-65841.40000000001,-198.69999999999982,-6179.898989898989
0.19690000000000002,-66076.90000000001,-178.09999999999977,-6172.355329949239
0.19790000000000002,-66460.8,-156.19999999999976,-6166.2639593908625
0.19890000000000002,-66881.8,-136.89999999999978,-6163.2
0.19990000000000002,-67180.8,-117.89999999999979,-6167.2
0.20090000000000002,-67449.3,-101.59999999999982,-6175.757575757576
0.20190000000000002,-67513.0,-90.09999999999988,-6194.949494949496
0.20290000000000002,-67525.5,-84.49999999999994,-6211.573604060914
0.20390000000000003,-67456.0,-84.90000000000003,-6222.741116751269
0.20490000000000003,-67366.0,-89.5000000000002,-6231.414141414141
0.20590000000000003,-67302.4,-91.80000000000008,-6235.454545454546
0.20690000000000003,-67245.4,-89.29999999999988,-6241.380710659899
0.20790000000000003,-67199.2,-84.4999999999998,-6250.517766497463
0.20890000000000003,-67155.7,-74.99999999999962,-6260.0
0.20990000000000003,-66978.59999999999,-57.7999999999993,-6270.0
0.21090000000000003,-66768.09999999999,-35.29999999999911,-6276.404040404041
0.21189999999999998,-66387.2,-10.500000000000416,-6277.414141414141
0.21289999999999998,-65963.7,13.5999999999996,-6275.015228426396
0.21389999999999998,-65693.4,36.69999999999962,-6267.908629441625
0.21489999999999998,-65461.4,60.599999999999596,-6258.545454545455
0.21589999999999998,-65619.8,79.1999999999997,-6246.424242424243
0.21689999999999998,-65875.8,83.69999999999995,-6235.705583756346
0.21789999999999998,-66173.0,78.6000000000001,-6226.568527918782
0.21889999999999998,-66480.5,69.00000000000017,-6220.5
0.21989999999999998,-66531.2,53.600000000000264,-6217.5
0.22089999999999999,-66517.7,37.600000000000264,-6209.939393939394
0.2219,-66565.8,27.000000000000167,-6197.818181818182
0.2229,-66629.3,17.900000000000148,-6186.192893401016
0.2239,-66873.2,9.800000000000132,-6175.02538071066
0.2249,-67162.2,9.899999999999983,-6176.666666666667
0.2259,-67132.8,16.299999999999883,-6188.787878787879
0.2269,-67023.8,23.299999999999883,-6196.893401015228
0.2279,-66519.2,30.299999999999883,-6201.969543147208
0.2289,-65915.7,37.29999999999988,-6214.8
0.2299,-65494.6,46.99999999999983,-6232.8
0.2309,-65119.1,59.69999999999978,-6250.909090909091
0.2319,-65068.4,71.7999999999998,-6269.090909090909
0.2329,-65098.9,78.3999999999999,-6281.664974619289
0.2339,-65091.4,78.10000000000002,-6290.802030456853
0.2349,-65074.4,72.59999999999995,-6301.878787878788
0.2359,-65035.0,63.8999999999999,-6314.0
0.2369,-64990.0,53.999999999999886,-6327.522842639594
0.2379,-65145.0,43.999999999999886,-6341.7360406091375
0.2389,-65350.0,35.79999999999991,-6351.1578947368425
0.2399,-65591.4,31.399999999999956,-6358.526315789473
0.2409,-65841.90000000001,31.0,-6369.69696969697
0.2419,-65961.6,32.800000000000026,-6381.818181818182
0.2429,-66048.6,34.800000000000026,-6384.0
0.2439,-66150.40000000001,39.50000000000006,-6384.0
0.2449,-66255.90000000001,46.300000000000075,-6390.868686868687
0.2459,-66382.2,52.40000000000006,-6398.949494949495
0.2469,-66513.7,52.09999999999999,-6407.065989847716
0.2479,-66472.4,48.399999999999956,-6415.187817258883
0.2489,-66387.9,47.09999999999999,-6414.2
0.2499,-66192.2,43.399999999999956,-6412.2
0.2509,-65968.7,36.699999999999925,-6413.818181818182
0.2519,-65837.59999999999,27.8999999999999,-6415.838383838384
0.2529,-65729.59999999999,17.099999999999877,-6409.46192893401
0.2539,-65686.0,4.299999999999855,-6402.355329949239
0.2549,-65658.5,-6.00000000000011,-6401.040404040404
0.2559,-65640.6,-12.400000000000066,-6400.030303030303
0.2569,-65625.1,-17.500000000000057,-6397.045685279188
0.2579,-65744.8,-18.0,-6394.0
0.2589,-65898.3,-8.99999999999989,-6401.0
0.2599,-66150.6,1.900000000000123,-6408.000000000001
0.2609,-66427.6,9.300000000000079,-6420.121212121213
0.2619,-66505.8,12.700000000000033,-6432.121827411168
0.2629,-66534.3,15.700000000000033,-6438.213197969543
0.2639,-66319.2,15.099999999999989,-6445.111111111111
0.2649,-66043.2,9.599999999999934,-6467.333333333333
0.2659,-65880.4,1.799999999999911,-6489.279187817259
0.2669,-65745.9,-14.300000000000189,-6507.553299492386
0.2679,-65891.8,-43.000000000000334,-6527.5
0.26890000000000003,-66107.8,-74.80000000000035,-6562.500000000001
0.26990000000000003,-66335.8,-103.20000000000032,-6594.0
0.27090000000000003,-66566.8,-122.2000000000002,-6594.0
0.27190000000000003,-66605.8,-128.50000000000006,-6595.340101522844
0.27290000000000003,-66596.8,-123.59999999999994,-6606.507614213198
0.27390000000000003,-66518.59999999999,-106.7999999999998,-6616.30303030303
0.27490000000000003,-66423.09999999999,-80.6999999999997,-6618.323232323232
0.27590000000000003,-66380.8,-48.299999999999635,-6616.203045685279
0.27690000000000003,-66351.8,-8.99999999999956,-6593.868020304568
0.27790000000000004,-66365.6,31.900000000000453,-6576.0
0.27890000000000004,-66390.1,68.4000000000004,-6576.0
0.27990000000000004,-66483.8,97.20000000000032,-6558.222222222219
0.28090000000000004,-66594.8,116.2000000000002,-6469.333333333329
0.28190000000000004,-66772.2,124.30000000000042,-6400.0
0.28290000000000004,-66966.2,131.30000000000047,-6400.0
0.28390000000000004,-67087.8,138.30000000000047,-6367.676767676758
0.28490000000000004,-67191.3,144.4000000000004,-6238.38383838383
0.28590000000000004,-67193.6,157.60000000000093,-6144.0
0.28690000000000004,-67170.6,161.7000000000002,-6144.0
0.28790000000000004,-67230.0,152.99999999999935,-6126.299999999998
0.28890000000000005,-67310.0,133.99999999999866,-6067.299999999998
0.28990000000000005,-67503.20000000001,85.19999999999654,-6026.0
0.29090000000000005,-67724.70000000001,16.99999999999533,-6026.0
0.2919,-67792.6,-39.50000000000061,-6028.274111675127
0.2929,-67822.1,-102.6000000000007,-6035.380710659898
0.2939,-67587.6,-178.30000000000086,-6040.0
0.2949,-67287.1,-228.30000000000052,-6040.0
0.2959,-67015.00000000001,-237.50000000000006,-6058.40609137056
0.2969,-66750.00000000001,-222.69999999999982,-6108.152284263961
0.2979,-66761.4,-187.6999999999996,-6146.400000000001
0.2989,-66841.9,-143.4999999999995,-6167.400000000001
0.2999,-67046.79999999999,-102.99999999999956,-6194.141414141414
0.3009,-67282.79999999999,-65.69999999999959,-6229.494949494949
0.3019,-67439.2,-29.599999999999596,-6261.512690355329
0.3029,-67575.7,4.600000000000378,-6288.923857868021
0.3039,-67673.4,29.600000000000264,-6322.181818181819
0.3049,-67761.4,41.90000000000012,-6362.58585858586
0.3059,-67820.2,45.70000000000003,-6396.406091370559
0.3069,-67871.7,44.199999999999974,-6422.8020304568545
0.3079,-67792.8,35.8999999999999,-6456.526315789475
0.3089,-67681.3,23.299999999999855,-6497.578947368421
0.3099,-67550.20000000001,14.799999999999912,-6530.363636363637
0.3109,-67414.20000000001,9.499999999999945,-6557.636363636365
0.3119,-67401.4,7.199999999999978,-6565.482233502538
0.3129,-67419.4,9.700000000000033,-6561.421319796954
0.3139,-67341.40000000001,13.600000000000044,-6546.212121212121
0.3149,-67239.40000000001,14.0,-6525.0
0.3159,-66949.40000000001,15.800000000000022,-6509.157360406091
0.3169,-66612.40000000001,16.0,-6495.959390862944
0.3179,-66559.4,12.399999999999956,-6480.799999999999
0.3189,-66577.4,5.699999999999922,-6464.799999999999
0.3199,-67059.4,-3.100000000000101,-6445.858585858586
0.3209,-67657.40000000001,-10.300000000000079,-6425.656565656565
0.3219,-68064.6,-18.200000000000088,-6409.766497461929
0.3229,-68424.1,-28.900000000000123,-6395.553299492385
0.3239,-68198.79999999999,-36.300000000000075,-6392.757575757576
0.3249,-67827.29999999999,-43.300000000000075,-6393.767676767677
0.3259,-67378.19999999998,-50.300000000000075,-6390.091370558375
0.3269,-66909.69999999998,-53.70000000000003,-6385.015228426396
0.3279,-66719.59999999999,-48.59999999999994,-6392.8
0.3289,-66599.09999999999,-35.39999999999984,-6403.8
0.3299,-66473.0,-19.599999999999824,-6421.353535353536
0.3309,-66345.5,-2.699999999999811,-6440.545454545455
0.33190000000000003,-66178.8,12.500000000000167,-6450.659898477157
0.33290000000000003,-66002.3,21.200000000000088,-6458.781725888325
0.33390000000000003,-66130.6,28.30000000000008,-6474.59595959596
0.33490000000000003,-66335.1,36.20000000000009,-6491.767676767678
0.33590000000000003,-66734.40000000001,44.20000000000009,-6510.781725888325
0.33690000000000003,-67182.40000000001,52.20000000000009,-6530.071065989848
0.33790000000000003,-67394.0,59.300000000000075,-6550.900000000001
0.33890000000000003,-67546.5,64.50000000000006,-6571.900000000001
0.33990000000000004,-67491.0,69.50000000000006,-6594.909090909091
0.34090000000000004,-67383.5,73.60000000000005,-6618.141414141415
0.34190000000000004,-67354.0,74.9,-6633.07614213198
0.34290000000000004,-67344.0,72.29999999999997,-6647.2893401015235
0.34390000000000004,-67368.8,64.79999999999951,-6654.717171717172
0.34490000000000004,-67402.3,56.799999999999464,-6661.787878787879
0.34590000000000004,-67284.59999999999,46.09999999999927,-6662.984771573604
0.34690000000000004,-67129.09999999999,33.29999999999913,-6663.999999999999
0.34790000000000004,-66870.4,21.1999999999992,-6649.999999999999
0.34890000000000004,-66585.9,8.299999999999134,-6636.0
0.34990000000000004,-66381.8,-3.8000000000007983,-6632.969696969697
0.35090000000000005,-66197.8,-14.000000000000666,-6630.081218274112
0.35190000000000005,-66210.6,-24.000000000000668,-6634.1421319796955
0.35290000000000005,-66272.6,-34.00000000000067,-6637.343434343434
0.35390000000000005,-66481.0,-39.500000000000334,-6624.21212121212
0.3549,-66725.99999999999,-38.199999999999974,-6610.934010152284
0.3559,-66927.79999999999,-30.799999999999912,-6595.705583756345
0.3569,-67118.79999999999,-17.399999999999842,-6580.6
0.3579,-67184.2,2.0000000000002203,-6566.6
0.3589,-67218.2,26.500000000000277,-6551.878787878788
0.3599,-67249.0,50.600000000000264,-6530.666666666667
0.3609,-67279.0,69.2000000000002,-6508.588832487309
0.3619,-67343.0,76.40000000000006,-6480.162436548224
0.3629,-67415.5,72.49999999999994,-6453.727272727273
0.3639,-67432.4,55.7999999999998,-6438.575757575758
0.3649,-67435.4,32.399999999999736,-6423.928934010152
0.3659,-67461.2,10.199999999999754,-6411.746192893401
0.3669,-67492.7,-14.500000000000277,-6399.4
0.3679,-67657.0,-40.40000000000029,-6386.4
0.3689,-67854.5,-61.90000000000023,-6372.969696969696
0.3699,-67994.8,-80.2000000000002,-6357.818181818182
0.3709,-68120.8,-94.60000000000015,-6345.553299492386
0.3719,-68010.8,-97.80000000000003,-6343.522842639594
0.3729,-67841.8,-89.89999999999989,-6339.727272727272
0.3739,-67616.00000000001,-77.29999999999986,-6330.636363636364
0.3749,-67376.00000000001,-63.39999999999984,-6327.015228426396
0.3759,-67253.2,-51.19999999999987,-6338.182741116751
0.3769,-67159.7,-39.19999999999987,-6345.368421052632
0.3779,-67109.4,-27.199999999999868,-6343.263157894737
0.3789,-67069.9,-14.299999999999855,-6342.0
0.3799,-67101.2,-3.099999999999877,-6342.0
0.3809,-67150.2,6.100000000000101,-6343.279187817258
0.3819,-67374.0,12.400000000000066,-6346.324873096447
0.3829,-67641.5,15.700000000000033,-6350.727272727273
0.3839,-67876.6,13.299999999999967,-6356.787878787879
0.3849,-68103.6,1.299999999999855,-6365.2487309644675
0.3859,-68046.2,-17.10000000000021,-6376.416243654823
0.3869,-67917.7,-35.2000000000002,-6387.000000000001
0.3879,-67660.0,-48.700000000000145,-6397.000000000001
0.3889,-67370.0,-59.90000000000012,-6404.525252525253
0.3899,-67164.8,-64.60000000000005,-6409.575757575758
0.3909,-66980.8,-62.29999999999997,-6409.36040609137
0.3919,-66822.8,-62.0,-6404.284263959391
0.3929,-66671.3,-59.29999999999997,-6400.888888888889
0.39390000000000003,-66581.0,-50.8999999999999,-6398.868686868686
0.39490000000000003,-66506.0,-43.699999999999925,-6400.314720812183
0.39590000000000003,-66668.20000000001,-35.79999999999991,-6404.375634517767
0.39690000000000003,-66889.70000000001,-30.499999999999943,-6410.200000000001
0.39790000000000003,-67182.8,-27.29999999999997,-6417.200000000001
0.39890000000000003,-67493.8,-22.499999999999943,-6426.666666666667
0.39990000000000003,-67597.6,-13.899999999999899,-6437.777777777778
0.40090000000000003,-67649.6,-0.39999999999984404,-6453.3299492385795
0.40190000000000003,-67685.6,15.400000000000178,-6471.604060913706
0.40290000000000004,-67717.6,29.600000000000158,-6477.343434343435
0.40390000000000004,-67980.40000000001,41.80000000000013,-6476.333333333333
0.40490000000000004,-68300.90000000001,50.20000000000009,-6488.243654822335
0.40590000000000004,-68532.6,55.50000000000006,-6506.517766497463
0.40690000000000004,-68742.1,56.90000000000006,-6520.400000000001
0.40790000000000004,-68509.59999999999,55.19999999999987,-6532.400000000001
0.40890000000000004,-68166.59999999999,48.699999999999534,-6539.535353535353
0.40990000000000004,-67634.79999999999,38.99999999999933,-6544.585858585859
0.41090000000000004,-67055.79999999999,31.699999999999534,-6550.38578680203
0.41190000000000004,-66694.79999999999,20.1999999999992,-6556.477157360407
0.41290000000000004,-66388.29999999999,9.099999999999266,-6561.030303030303
0.41390000000000005,-66323.8,6.199999999999867,-6565.070707070708
0.41490000000000005,-66319.8,1.499999999999667,-6569.908629441625
0.41590000000000005,-66424.6,-4.400000000000399,-6574.984771573604
0.41690000000000005,-66556.6,-4.099999999999933,-6580.8
0.41790000000000005,-66724.2,0.5000000000003331,-6586.8
0.41890000000000005,-66900.7,4.600000000000266,-6588.0
0.4199,-67024.8,13.100000000000101,-6588.0
0.4209,-67135.8,37.40000000000029,-6583.837563451777
0.4219,-67160.4,37.29999999999997,-6578.761421319798
0.4229,-67163.4,21.69999999999981,-6576.282828282829
0.4239,-67150.0,38.00000000000022,-6574.262626262626
0.4249,-67132.5,67.90000000000035,-6575.766497461929
0.4259,-67122.2,96.20000000000032,-6577.796954314721
0.4269,-67113.7,57.59999999999949,-6568.099999999999
0.4279,-67077.6,-22.600000000000932,-6557.099999999999
0.4289,-67034.6,-1.2999999999996348,-6550.545454545455
0.4299,-66960.40000000001,23.600000000000264,-6544.484848484849
0.4309,-66878.40000000001,-24.400000000000624,-6535.593908629442
0.4319,-66780.40000000001,-31.800000000000022,-6526.456852791878
0.4329,-66678.40000000001,68.80000000000125,-6500.090909090909
0.4339,-66623.6,7.099999999999099,-6472.818181818181
0.4349,-66580.6,-94.60000000000116,-6452.304568527918
0.4359,-66661.59999999999,694.2000000000098,-6431.999999999999
0.4369,-66773.59999999999,833.4000000000007,-6414.999999999999
0.4379,-66921.2,-404.8000000000154,-6397.999999999998
0.4389,-67077.7,-702.300000000002,-6372.7474747474735
0.4399,-67157.4,-383.3999999999959,-6347.715736040609
0.4409,-67217.9,-486.40000000000174,-6333.502538071066
0.4419,-67310.8,-275.1999999999972,-6319.242424242424
0.4429,-67411.8,164.00000000000512,-6304.090909090909
0.4439,-67543.59999999999,293.700000000001,-6289.644670050761
0.4449,-67683.1,255.29999999999941,-6284.568527918782
0.4459,-67573.0,204.09999999999943,-6279.684210526316
0.4469,-67400.5,163.89999999999958,-6276.526315789473
0.4479,-67040.79999999999,101.49999999999928,-6274.0
0.4489,-66634.29999999999,32.89999999999923,-6274.0
0.4499,-66495.4,12.499999999999833,-6274.0
0.4509,-66423.4,-0.700000000000145,-6274.0
0.4519,-66613.40000000001,-25.40000000000029,-6275.767676767677
0.4529,-66868.90000000001,-58.60000000000038,-6282.838383838384
0.4539,-67031.2,-115.10000000000065,-6288.0
0.4549,-67170.2,-160.60000000000048,-6288.0
0.4559,-67348.0,-135.29999999999964,-6293.1
0.45690000000000003,-67535.5,-50.99999999999899,-6310.1
0.45790000000000003,-67935.40000000001,4.80000000000058,-6328.363636363637
0.45890000000000003,-68388.40000000001,59.50000000000061,-6349.575757575758
0.45990000000000003,-68596.2,118.10000000000065,-6362.050761421319
0.46090000000000003,-68742.7,106.89999999999979,-6355.959390862944
0.46190000000000003,-68457.2,44.69999999999926,-6358.717171717172
0.46290000000000003,-68063.7,6.499999999999609,-6377.909090909092
0.46390000000000003,-67841.4,-6.00000000000011,-6393.756345177665
0.46490000000000004,-67661.9,-54.70000000000059,-6403.908629441625
0.46590000000000004,-67832.8,-65.40000000000006,-6417.6
0.46690000000000004,-68091.3,16.80000000000102,-6436.6
0.46790000000000004,-68155.4,20.599999999999934,-6449.616161616162
0.46890000000000004,-68170.9,-39.400000000004034,-6453.656565656565
0.46990000000000004,-67994.79999999999,5.300000000003799,-6457.705583756346
0.47090000000000004,-67770.79999999999,6.499999999999667,-6461.766497461929
0.47190000000000004,-67813.6,-65.10000000000527,-6465.363636363637
